ID1,ID2,Latitude,Longitude,Elevation,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12,Rad01,Rad02,Rad03,Rad04,Rad05,Rad06,Rad07,Rad08,Rad09,Rad10,Rad11,Rad12,DD_0_01,DD_0_02,DD_0_03,DD_0_04,DD_0_05,DD_0_06,DD_0_07,DD_0_08,DD_0_09,DD_0_10,DD_0_11,DD_0_12,DD5_01,DD5_02,DD5_03,DD5_04,DD5_05,DD5_06,DD5_07,DD5_08,DD5_09,DD5_10,DD5_11,DD5_12,DD_18_01,DD_18_02,DD_18_03,DD_18_04,DD_18_05,DD_18_06,DD_18_07,DD_18_08,DD_18_09,DD_18_10,DD_18_11,DD_18_12,DD18_01,DD18_02,DD18_03,DD18_04,DD18_05,DD18_06,DD18_07,DD18_08,DD18_09,DD18_10,DD18_11,DD18_12,NFFD01,NFFD02,NFFD03,NFFD04,NFFD05,NFFD06,NFFD07,NFFD08,NFFD09,NFFD10,NFFD11,NFFD12,PAS01,PAS02,PAS03,PAS04,PAS05,PAS06,PAS07,PAS08,PAS09,PAS10,PAS11,PAS12,Eref01,Eref02,Eref03,Eref04,Eref05,Eref06,Eref07,Eref08,Eref09,Eref10,Eref11,Eref12,CMD01,CMD02,CMD03,CMD04,CMD05,CMD06,CMD07,CMD08,CMD09,CMD10,CMD11,CMD12,RH01,RH02,RH03,RH04,RH05,RH06,RH07,RH08,RH09,RH10,RH11,RH12,CMI01,CMI02,CMI03,CMI04,CMI05,CMI06,CMI07,CMI08,CMI09,CMI10,CMI11,CMI12
1,1,51.335289,-117.5297595,1915,-5.6,-2.2,-2.3,3.1,8.4,10,14.5,15.3,12.5,1,-2.5,-4.1,-8.1,-9.9,-6.7,-4,-0.3,2.6,5.4,5.5,4.5,-2,-6.2,-7.2,-6.9,-6,-4.5,-0.4,4,6.3,9.9,10.4,8.5,-0.5,-4.3,-5.7,366,220,215,74,106,201,111,77,67,313,214,204,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,227,187,166,64,9,2,0,0,1,68,159,194,0,0,0,1,34,64,150,165,116,12,0,0,771,669,699,552,433,352,251,238,285,574,669,730,0,1,2,0,0,0,0,1,2,0,3,1,2,1,2,4,13,23,30,29,25,9,3,2,302,200,206,61,43,35,5,3,5,214,161,163,0,0,0,0,61,65,83,73,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,68,82,73,70,75,70,69,73,88,84,84,36.62,21.96,21.43,6.56,8.14,16.96,5.17,1.34,2.14,30.81,21.29,20.38
2,2,50.9769367,-115.9592102,1648,-4.2,-0.2,0.5,6.3,12.2,15.4,19.8,21,17.8,5.4,0.4,-2.5,-11.3,-11.8,-8.1,-5.3,0.3,3.8,5.7,5.4,3.7,-2.9,-6.8,-9.1,-7.8,-6,-3.8,0.5,6.2,9.6,12.7,13.2,10.8,1.2,-3.2,-5.8,65,89,74,32,123,109,51,52,42,119,76,115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,249,186,148,49,3,0,0,0,0,39,131,197,0,0,0,7,67,140,240,257,179,19,0,0,798,668,678,524,365,253,164,150,218,521,635,734,0,0,1,0,0,0,2,4,4,0,2,1,1,0,1,3,15,26,30,29,24,7,2,1,57,80,69,23,22,4,1,1,2,51,50,93,0,0,0,47,79,93,114,103,64,22,0,0,0,0,0,15,0,0,63,51,22,0,0,0,69,53,65,58,61,63,57,53,56,70,71,68,6.53,8.85,7.18,1.84,8.08,4.4,-4.23,-5.28,-4.09,10.54,7.31,11.46
3,3,51.0926042,-118.0422245,1761,-4.9,-1.7,-1.7,3.3,9.2,11.1,15.3,15.8,12.9,1.3,-2.5,-3.7,-6.9,-9,-5.9,-3.3,0.6,3.1,6.3,6.2,5.2,-1,-5.8,-6.6,-5.9,-5.4,-3.8,0,4.9,7.1,10.8,11,9.1,0.1,-4.1,-5.2,384,200,197,63,117,200,114,70,79,316,223,243,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,202,170,148,57,6,1,0,0,1,57,154,180,0,0,0,2,45,80,178,185,130,14,0,0,741,650,678,540,407,327,224,218,269,556,663,714,0,1,2,0,0,0,0,1,2,0,2,1,3,1,3,5,16,24,30,30,27,12,3,3,292,176,185,49,36,24,4,3,5,191,164,185,0,0,0,35,63,71,85,75,44,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,91,69,82,75,71,73,71,69,75,91,86,87,38.42,19.99,19.54,5.39,8.98,16.31,5.28,0.55,3.25,31.07,22.19,24.33
4,4,48.7919313,-125.156359,8,7.1,8.4,9.8,12.9,15.6,16,18.1,18.7,19.2,13.7,10.2,8.7,2.8,1.9,1.8,4.7,8.4,10.1,11.4,11.8,12,7.7,3.8,3.7,4.9,5.2,5.8,8.8,12,13.1,14.8,15.3,15.6,10.7,7,6.2,703,321,120,121,116,110,50,120,172,226,408,455,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,17,13,3,0,0,0,0,0,1,7,13,43,37,48,116,218,241,300,319,319,185,77,64,409,356,380,278,195,149,107,96,94,226,331,363,0,0,0,0,3,5,7,12,23,0,0,0,23,19,21,26,30,30,31,31,30,30,24,25,29,12,4,2,1,1,0,1,1,1,13,8,12,21,39,60,78,76,86,76,57,31,17,11,0,0,0,0,0,0,36,0,0,0,0,0,85,78,73,73,77,81,79,78,77,80,78,83,68.7,30.14,9.54,8.23,6.87,6.57,-0.32,6.43,11.33,18.63,38.14,43.41
5,5,51.4666667,-116.5833333,1979,-5.6,-2.4,-2.1,3.4,9,11.9,15.6,16.7,14.1,2.9,-1.6,-4.2,-11.5,-12.6,-9.5,-6.3,-1.5,2.3,4.4,4.5,3,-4.1,-8.1,-10.1,-8.5,-7.5,-5.8,-1.5,3.7,7.1,10,10.6,8.5,-0.6,-4.8,-7.1,125,132,95,46,97,130,91,68,51,159,114,110,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,268,223,202,85,11,1,0,0,1,71,171,235,0,0,0,0,31,80,152,171,116,11,0,0,822,711,740,583,443,327,250,232,285,580,685,776,1,1,2,0,0,0,0,1,2,0,2,1,1,0,1,2,9,22,29,28,22,5,2,1,113,126,94,41,43,15,4,3,4,112,90,98,0,0,0,0,66,77,92,82,52,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,74,58,69,63,64,68,64,61,64,73,72,70,12.52,13.16,9.54,3.83,7.1,8.72,2.16,-0.82,-0.61,15.18,11.4,11.04
