ID1,ID2,Latitude,Longitude,Elevation,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12,Rad01,Rad02,Rad03,Rad04,Rad05,Rad06,Rad07,Rad08,Rad09,Rad10,Rad11,Rad12,DD_0_01,DD_0_02,DD_0_03,DD_0_04,DD_0_05,DD_0_06,DD_0_07,DD_0_08,DD_0_09,DD_0_10,DD_0_11,DD_0_12,DD5_01,DD5_02,DD5_03,DD5_04,DD5_05,DD5_06,DD5_07,DD5_08,DD5_09,DD5_10,DD5_11,DD5_12,DD_18_01,DD_18_02,DD_18_03,DD_18_04,DD_18_05,DD_18_06,DD_18_07,DD_18_08,DD_18_09,DD_18_10,DD_18_11,DD_18_12,DD18_01,DD18_02,DD18_03,DD18_04,DD18_05,DD18_06,DD18_07,DD18_08,DD18_09,DD18_10,DD18_11,DD18_12,NFFD01,NFFD02,NFFD03,NFFD04,NFFD05,NFFD06,NFFD07,NFFD08,NFFD09,NFFD10,NFFD11,NFFD12,PAS01,PAS02,PAS03,PAS04,PAS05,PAS06,PAS07,PAS08,PAS09,PAS10,PAS11,PAS12,Eref01,Eref02,Eref03,Eref04,Eref05,Eref06,Eref07,Eref08,Eref09,Eref10,Eref11,Eref12,CMD01,CMD02,CMD03,CMD04,CMD05,CMD06,CMD07,CMD08,CMD09,CMD10,CMD11,CMD12,RH01,RH02,RH03,RH04,RH05,RH06,RH07,RH08,RH09,RH10,RH11,RH12,CMI01,CMI02,CMI03,CMI04,CMI05,CMI06,CMI07,CMI08,CMI09,CMI10,CMI11,CMI12
1,1,51.335289,-117.5297595,1915,-3.3,-8,1.2,3.6,11,11.7,13.7,15.3,8.1,0.5,-2.9,-4.8,-7.1,-14.9,-5.5,-4.2,0.2,3.5,5.8,6.1,3.2,-3.5,-5.6,-8.6,-5.2,-11.5,-2.2,-0.3,5.6,7.6,9.7,10.7,5.6,-1.5,-4.3,-6.7,183,34,68,92,31,116,173,118,179,151,204,377,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,183,324,108,63,4,1,0,0,4,90,157,222,0,0,0,4,55,89,144,175,56,9,0,0,719,822,627,550,385,313,258,228,371,606,668,761,0,0,1,0,0,0,0,1,0,0,2,0,2,0,3,4,15,25,30,30,23,6,3,1,129,34,58,75,7,11,8,5,34,121,153,326,0,0,0,0,73,72,76,72,31,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,84,69,73,70,64,73,74,70,83,83,88,87,18.26,3.4,6.39,8.3,-0.51,7.53,12.02,5.5,15.63,14.69,20.38,37.7
2,2,50.9769367,-115.9592102,1648,-1.9,-8.6,3.3,6.9,13.2,16.9,18.2,19.8,12.7,3.8,-0.7,-3.5,-10.4,-20,-9.1,-3.9,0.8,3.8,5.6,5.9,2.2,-4.9,-7.9,-11,-6.1,-14.3,-2.9,1.5,7,10.3,11.9,12.8,7.5,-0.6,-4.3,-7.3,60,63,8,34,65,129,158,120,111,55,101,125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,209,403,126,36,2,0,0,0,2,70,158,239,0,0,0,17,82,161,213,245,91,11,1,0,749,901,651,496,342,231,191,161,316,578,668,780,0,0,0,0,0,1,2,4,1,0,0,0,1,0,1,4,17,26,30,30,21,4,2,1,47,63,7,20,8,3,3,2,12,38,75,112,0,0,0,48,83,102,104,96,49,0,0,0,0,0,0,13,18,0,0,0,0,0,0,0,64,51,53,61,60,59,61,57,66,67,70,71,6.02,6.32,0.34,1.77,1.66,5.18,7.67,2.67,6.52,4.66,9.96,12.49
3,3,51.0926042,-118.0422245,1761,-2.8,-7.7,1.3,4,11.5,13.1,14.5,16.1,8.6,0.7,-2.6,-4.4,-6.2,-13.2,-5,-3.6,0.8,4.2,6.7,6.8,3.9,-2.9,-4.7,-7.5,-4.5,-10.4,-1.9,0.2,6.1,8.6,10.6,11.4,6.3,-1.1,-3.6,-5.9,150,57,83,102,28,96,173,105,200,132,185,378,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,164,295,101,53,3,1,0,0,3,81,142,201,0,0,0,6,65,114,171,198,67,10,0,0,697,792,619,533,368,282,230,206,352,594,649,738,0,0,0,0,0,0,0,2,0,0,2,0,3,0,4,5,17,26,30,30,24,7,4,2,96,56,69,77,5,5,6,3,32,100,129,309,0,0,0,37,75,79,79,75,31,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,86,75,75,71,64,71,74,70,84,85,91,89,14.92,5.68,7.88,9.21,-1.13,4.73,11.75,4.05,17.56,12.77,18.38,37.82
4,4,48.7919313,-125.156359,8,9.6,5.8,11.9,12.6,17.2,16.7,18.2,19.4,17.1,12.8,10.7,8.4,3.5,-1.6,1.8,5.3,8.8,9.5,12.1,12.6,11.2,5.5,4,3.5,6.5,2.1,6.8,9,13,13.1,15.2,16,14.1,9.2,7.3,6,405,135,64,225,30,58,84,96,246,283,238,352,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13,37,10,3,0,0,0,0,0,2,6,14,74,9,71,121,251,242,316,343,276,143,87,63,359,441,348,272,168,148,97,79,129,275,320,370,0,0,0,0,6,5,9,17,14,0,0,0,24,9,20,27,30,30,31,31,30,28,25,25,9,20,1,3,0,0,0,1,3,2,6,7,15,19,46,56,87,85,82,77,49,32,17,12,0,0,0,0,58,27,0,0,0,0,0,0,79,73,66,76,73,77,81,79,81,76,77,79,38.12,12.23,2.96,18.81,-2.56,0.7,3.2,3.81,19.77,24.46,20.95,33.2
5,5,51.4666667,-116.5833333,1979,-3.1,-9.4,1.2,3.6,11.4,13.2,14.5,15.9,9.4,2.2,-2.7,-5.3,-10.4,-20.5,-9.7,-5.6,-0.6,2.6,4.5,5.2,1.6,-5.6,-8.8,-12.3,-6.7,-14.9,-4.2,-1,5.4,7.9,9.5,10.5,5.5,-1.7,-5.7,-8.8,97,52,22,44,44,113,167,116,109,90,134,180,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,224,420,159,76,5,1,0,0,5,94,192,278,0,0,0,4,52,96,138,169,54,8,0,0,767,919,690,570,391,304,264,234,374,612,712,827,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,12,23,29,29,19,3,1,0,79,52,21,38,11,9,9,5,22,74,113,170,0,0,0,0,76,83,85,77,39,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,69,52,57,65,60,65,68,66,73,69,74,75,9.65,5.18,2.09,3.57,0.62,6.25,10.67,4.64,7.98,8.42,13.39,17.99
