ID1,ID2,Latitude,Longitude,Elevation,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12,Rad01,Rad02,Rad03,Rad04,Rad05,Rad06,Rad07,Rad08,Rad09,Rad10,Rad11,Rad12,DD_0_01,DD_0_02,DD_0_03,DD_0_04,DD_0_05,DD_0_06,DD_0_07,DD_0_08,DD_0_09,DD_0_10,DD_0_11,DD_0_12,DD5_01,DD5_02,DD5_03,DD5_04,DD5_05,DD5_06,DD5_07,DD5_08,DD5_09,DD5_10,DD5_11,DD5_12,DD_18_01,DD_18_02,DD_18_03,DD_18_04,DD_18_05,DD_18_06,DD_18_07,DD_18_08,DD_18_09,DD_18_10,DD_18_11,DD_18_12,DD18_01,DD18_02,DD18_03,DD18_04,DD18_05,DD18_06,DD18_07,DD18_08,DD18_09,DD18_10,DD18_11,DD18_12,NFFD01,NFFD02,NFFD03,NFFD04,NFFD05,NFFD06,NFFD07,NFFD08,NFFD09,NFFD10,NFFD11,NFFD12,PAS01,PAS02,PAS03,PAS04,PAS05,PAS06,PAS07,PAS08,PAS09,PAS10,PAS11,PAS12,Eref01,Eref02,Eref03,Eref04,Eref05,Eref06,Eref07,Eref08,Eref09,Eref10,Eref11,Eref12,CMD01,CMD02,CMD03,CMD04,CMD05,CMD06,CMD07,CMD08,CMD09,CMD10,CMD11,CMD12,RH01,RH02,RH03,RH04,RH05,RH06,RH07,RH08,RH09,RH10,RH11,RH12,CMI01,CMI02,CMI03,CMI04,CMI05,CMI06,CMI07,CMI08,CMI09,CMI10,CMI11,CMI12
1,1,51.335289,-117.5297595,1915,-2.5,0.1,2,5.7,8.6,11.1,16.3,14.8,8.9,4.9,-4,-5.4,-7.2,-6.5,-4.3,-3.5,-1.6,1.8,4.6,4.9,1.7,-1.1,-7.5,-9.1,-4.8,-3.2,-1.2,1.1,3.5,6.5,10.5,9.9,5.3,1.9,-5.8,-7.3,130,35,133,67,41,98,58,80,156,121,256,158,5.2,14.5,10.3,20.1,16,15.4,23.3,14.8,1.8,9.4,2,2.9,174,120,86,41,12,2,0,0,5,32,193,238,0,0,0,8,29,67,167,149,51,23,0,0,709,590,596,507,450,346,234,253,381,502,713,780,1,1,2,0,0,0,0,0,0,0,2,1,2,2,4,5,9,20,29,29,19,11,2,1,88,25,100,43,19,16,2,4,33,42,216,141,0,0,0,43,64,74,95,73,37,19,0,0,0,0,0,0,24,0,37,0,0,0,0,0,80,73,75,67,65,69,63,68,76,78,85,69,13.01,3.25,12.7,5.28,1.63,6.03,-1.46,1.8,12.95,10.81,25.56,15.8
2,2,50.9769367,-115.9592102,1648,-1.4,2.3,5.6,8.8,11.4,15.6,20.3,19.1,14.1,9.1,-2.7,-4.4,-10.6,-9.2,-5.6,-3.8,-1.8,2.6,4.8,4.2,0.8,-1.1,-10.6,-12.8,-6,-3.4,0,2.5,4.8,9.1,12.5,11.7,7.5,4,-6.6,-8.6,34,4,43,43,56,113,47,69,131,38,96,46,1.8,10.4,11.6,18.2,25,31.5,11.5,13.3,0.1,2.4,-0.1,2.3,205,124,65,26,6,1,0,0,2,15,210,273,0,0,2,19,43,127,235,206,90,42,0,0,745,596,560,466,410,267,170,198,317,436,739,821,0,0,1,0,0,0,2,2,1,0,2,1,1,1,3,5,8,23,29,28,16,11,1,0,26,3,25,19,18,5,1,2,15,5,85,43,0,0,32,54,78,97,118,95,55,28,0,0,0,0,0,11,22,0,72,26,0,0,0,0,62,55,59,56,56,59,53,54,57,65,67,57,3.4,0.06,3.1,2.02,2.03,4.6,-5.3,-2.27,7.62,1.17,9.62,4.63
3,3,51.0926042,-118.0422245,1761,-1.8,0.1,2,5.6,8.6,11.8,17.3,15.4,9,5,-3.7,-4.8,-5.8,-5.3,-3.9,-2.8,-1,2.5,5.7,5.6,2.7,-0.8,-6.8,-8,-3.8,-2.6,-1,1.4,3.8,7.1,11.5,10.5,5.8,2.1,-5.3,-6.4,127,49,125,64,55,93,57,75,167,130,246,174,5.4,14.2,9.2,17.4,11,9.4,26.2,14.9,0.9,9.5,2,3.1,148,107,82,37,10,1,0,0,4,29,181,215,0,0,0,9,32,80,201,169,58,25,0,0,678,573,590,498,439,326,201,234,366,494,697,754,0,1,2,0,0,0,1,1,0,0,2,1,4,3,5,6,11,23,30,29,22,12,2,2,74,32,91,38,24,11,1,3,31,41,200,148,0,0,0,42,64,76,99,74,35,19,0,0,0,0,0,0,9,0,42,0,0,0,0,0,83,77,77,69,67,69,63,69,78,79,86,71,12.61,4.57,11.91,4.97,3.05,5.19,-1.95,1.15,14.07,11.68,24.56,17.41
4,4,48.7919313,-125.156359,8,9.9,10.7,10.3,11.4,12.8,14.9,18.3,18.1,16.1,14,8.7,7.7,5.6,4.6,3.5,4.7,6.5,9.3,10.9,11.3,10.8,7.9,3.3,3,7.7,7.6,6.9,8,9.6,12.1,14.6,14.7,13.4,11,6,5.3,454,275,285,270,181,109,7,65,224,329,334,518,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,9,10,4,0,0,0,0,0,1,9,17,94,78,67,98,152,214,296,300,255,192,57,48,322,286,347,300,259,178,112,109,147,218,361,390,0,0,0,0,0,3,7,9,11,0,0,0,29,24,25,26,29,30,31,31,30,30,23,24,6,3,5,7,6,1,0,1,4,1,15,14,13,22,37,52,67,72,90,74,46,31,14,11,0,0,0,0,0,0,82,9,0,0,0,0,86,79,77,78,79,82,76,78,83,80,82,79,42.99,24.71,25.88,23.94,14.4,6.76,-4.89,1.13,18.06,28.81,31.37,50.09
5,5,51.4666667,-116.5833333,1979,-2.6,0.5,3,6.1,9.2,13,16.6,15.7,10.9,6.8,-4.2,-6.3,-10.6,-10,-6.7,-5.1,-2.9,1.3,3.5,3.8,0.1,-2.2,-10.7,-13,-6.6,-4.7,-1.9,0.5,3.2,7.1,10.1,9.8,5.5,2.3,-7.4,-9.7,45,16,59,46,26,73,59,69,107,48,132,64,4.8,13.4,14.9,20.8,25,28.5,17.9,15.2,4.9,7.3,2.7,3.8,222,155,101,50,14,1,0,0,5,27,225,298,0,0,0,6,26,80,155,145,53,27,0,0,764,632,617,526,460,327,247,257,376,488,763,855,1,1,2,0,0,0,0,0,0,0,2,1,1,1,2,3,6,18,27,27,14,9,1,0,36,13,49,34,13,9,2,4,22,14,121,61,0,0,0,46,69,85,100,79,45,24,0,0,0,0,0,0,44,12,41,11,0,0,0,0,66,58,62,59,58,62,59,62,64,68,72,59,4.45,1.51,5.31,3.24,-0.08,2.43,-1.98,-0.21,7.15,2.94,13.22,6.4
