ID1,ID2,Latitude,Longitude,Elevation,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12,Rad01,Rad02,Rad03,Rad04,Rad05,Rad06,Rad07,Rad08,Rad09,Rad10,Rad11,Rad12,DD_0_01,DD_0_02,DD_0_03,DD_0_04,DD_0_05,DD_0_06,DD_0_07,DD_0_08,DD_0_09,DD_0_10,DD_0_11,DD_0_12,DD5_01,DD5_02,DD5_03,DD5_04,DD5_05,DD5_06,DD5_07,DD5_08,DD5_09,DD5_10,DD5_11,DD5_12,DD_18_01,DD_18_02,DD_18_03,DD_18_04,DD_18_05,DD_18_06,DD_18_07,DD_18_08,DD_18_09,DD_18_10,DD_18_11,DD_18_12,DD18_01,DD18_02,DD18_03,DD18_04,DD18_05,DD18_06,DD18_07,DD18_08,DD18_09,DD18_10,DD18_11,DD18_12,NFFD01,NFFD02,NFFD03,NFFD04,NFFD05,NFFD06,NFFD07,NFFD08,NFFD09,NFFD10,NFFD11,NFFD12,PAS01,PAS02,PAS03,PAS04,PAS05,PAS06,PAS07,PAS08,PAS09,PAS10,PAS11,PAS12,Eref01,Eref02,Eref03,Eref04,Eref05,Eref06,Eref07,Eref08,Eref09,Eref10,Eref11,Eref12,CMD01,CMD02,CMD03,CMD04,CMD05,CMD06,CMD07,CMD08,CMD09,CMD10,CMD11,CMD12,RH01,RH02,RH03,RH04,RH05,RH06,RH07,RH08,RH09,RH10,RH11,RH12,CMI01,CMI02,CMI03,CMI04,CMI05,CMI06,CMI07,CMI08,CMI09,CMI10,CMI11,CMI12
1,1,51.335289,-117.5297595,1915,-3.2,-7.6,-1.4,3.8,8.6,11.7,17.3,15.7,10.7,4.9,-3.4,-4.9,-5.8,-15.3,-6.8,-3.7,-0.4,2.2,6.2,6.5,2.2,0.1,-7.6,-9,-4.5,-11.4,-4.1,0,4.1,7,11.8,11.1,6.5,2.5,-5.5,-6.9,186,197,258,141,136,104,80,81,139,236,404,168,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,164,322,156,56,9,2,0,0,3,26,186,229,0,0,0,6,35,77,210,188,70,28,0,0,697,820,687,539,430,331,194,216,347,484,704,769,0,0,0,0,0,0,1,2,0,0,2,0,4,0,2,5,13,22,30,30,20,15,2,1,120,196,245,109,53,13,2,3,21,64,335,147,0,0,0,36,63,76,98,74,42,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,89,66,78,72,69,68,65,70,71,83,82,85,18.6,19.71,25.69,13.1,11.05,6.29,0.41,1.62,10.38,22.29,40.42,16.77
2,2,50.9769367,-115.9592102,1648,-1.6,-5.7,0.3,7.4,12.6,16.2,24.1,21,15.3,9.5,-1.3,-3.6,-9.1,-18,-9.4,-3.6,0.3,3.5,7.2,6.2,2,0,-9.1,-11.6,-5.4,-11.8,-4.6,1.9,6.5,9.9,15.7,13.6,8.7,4.8,-5.2,-7.6,76,50,79,53,152,108,49,88,108,82,156,42,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,188,334,168,32,3,0,0,0,1,11,180,247,0,0,0,20,72,148,331,268,119,53,0,0,725,831,701,484,357,245,84,138,281,411,696,790,0,0,0,0,0,1,12,5,2,0,0,0,1,0,1,5,15,25,31,30,20,15,1,0,55,50,76,28,24,3,0,1,8,7,127,38,0,0,0,49,81,99,137,102,57,28,0,0,0,0,0,0,0,0,88,14,0,0,0,0,69,49,61,61,60,60,50,55,58,68,67,65,7.61,4.98,7.84,3.47,10.79,3.51,-8,-1.44,4.48,5.4,15.63,4.18
3,3,51.0926042,-118.0422245,1761,-2.8,-7,-1.1,4,9.5,13.1,18.2,15.9,11.2,4.9,-3.2,-4.3,-5.1,-13.7,-5.8,-3.3,0.3,2.7,7.2,7.2,2.8,0.6,-6.9,-8,-3.9,-10.4,-3.4,0.4,4.9,7.9,12.7,11.5,7,2.7,-5,-6.1,155,199,247,157,128,92,81,66,126,237,387,199,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,151,293,138,51,6,1,0,0,2,23,176,207,0,0,0,7,44,97,240,202,81,30,0,0,681,790,666,529,407,303,165,202,330,475,691,745,0,0,0,0,0,0,2,2,0,0,1,0,4,0,3,6,15,23,31,30,22,17,2,2,92,197,229,116,40,7,1,2,16,57,310,166,0,0,0,37,65,83,101,73,43,17,0,0,0,0,0,0,0,0,19,6,0,0,0,0,90,70,80,73,69,66,65,72,72,85,84,88,15.36,19.89,24.53,14.65,9.91,4.3,0.25,0.38,8.91,22.44,38.69,19.9
4,4,48.7919313,-125.156359,8,8.8,6.9,10.1,12,15.8,16.5,18.7,19.4,19,15.2,11.2,9.3,3.4,0.9,4,5.4,9.2,10.1,12,12.3,10.9,10.3,4.3,3.9,6.1,3.9,7.1,8.7,12.5,13.3,15.3,15.9,15,12.8,7.7,6.6,236,314,379,243,82,68,57,18,122,478,351,421,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15,23,9,3,0,0,0,0,0,0,5,12,64,23,73,114,238,248,321,338,301,244,93,73,372,390,341,280,180,144,93,83,108,172,309,351,0,0,0,0,5,6,10,16,18,5,0,0,24,16,26,27,31,30,31,31,30,31,25,26,6,21,6,4,1,0,0,0,1,0,8,7,14,19,36,53,76,80,87,78,59,30,18,10,0,0,0,0,0,12,29,60,0,0,0,0,81,79,79,78,79,79,79,78,75,84,77,83,21.52,29.84,35.32,20.96,3.57,2.05,0.25,-4.05,6.19,43.73,32.06,39.87
5,5,51.4666667,-116.5833333,1979,-2.8,-7.8,-1.9,4.1,9.2,13,19.5,17.8,11.9,7.1,-3.2,-5.3,-8.9,-19.1,-10.3,-5,-1.3,2.1,5.4,5.4,1.1,-1.3,-10.2,-12.1,-5.8,-13.4,-6.1,-0.5,4,7.5,12.4,11.6,6.5,2.9,-6.7,-8.7,108,58,114,64,118,97,77,79,113,109,199,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,200,378,210,65,10,1,0,0,3,22,211,276,0,0,0,6,34,88,232,204,70,31,0,0,739,876,750,554,435,315,173,200,346,470,740,825,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,3,10,21,30,29,17,11,1,0,81,57,112,53,48,9,1,2,17,24,176,58,0,0,0,0,67,83,112,86,47,23,0,0,0,0,0,0,0,0,35,7,0,0,0,0,74,52,65,66,64,64,57,61,64,70,70,70,10.77,5.76,11.41,5.49,9.07,4.77,-1.86,-0.28,7.15,8.98,19.89,6.11
