ID1,ID2,Latitude,Longitude,Elevation,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12,Rad01,Rad02,Rad03,Rad04,Rad05,Rad06,Rad07,Rad08,Rad09,Rad10,Rad11,Rad12,DD_0_01,DD_0_02,DD_0_03,DD_0_04,DD_0_05,DD_0_06,DD_0_07,DD_0_08,DD_0_09,DD_0_10,DD_0_11,DD_0_12,DD5_01,DD5_02,DD5_03,DD5_04,DD5_05,DD5_06,DD5_07,DD5_08,DD5_09,DD5_10,DD5_11,DD5_12,DD_18_01,DD_18_02,DD_18_03,DD_18_04,DD_18_05,DD_18_06,DD_18_07,DD_18_08,DD_18_09,DD_18_10,DD_18_11,DD_18_12,DD18_01,DD18_02,DD18_03,DD18_04,DD18_05,DD18_06,DD18_07,DD18_08,DD18_09,DD18_10,DD18_11,DD18_12,NFFD01,NFFD02,NFFD03,NFFD04,NFFD05,NFFD06,NFFD07,NFFD08,NFFD09,NFFD10,NFFD11,NFFD12,PAS01,PAS02,PAS03,PAS04,PAS05,PAS06,PAS07,PAS08,PAS09,PAS10,PAS11,PAS12,Eref01,Eref02,Eref03,Eref04,Eref05,Eref06,Eref07,Eref08,Eref09,Eref10,Eref11,Eref12,CMD01,CMD02,CMD03,CMD04,CMD05,CMD06,CMD07,CMD08,CMD09,CMD10,CMD11,CMD12,RH01,RH02,RH03,RH04,RH05,RH06,RH07,RH08,RH09,RH10,RH11,RH12,CMI01,CMI02,CMI03,CMI04,CMI05,CMI06,CMI07,CMI08,CMI09,CMI10,CMI11,CMI12
1,1,51.335289,-117.5297595,1915,-4.8,-6.9,-0.2,3.2,8.8,10.1,13,16.4,12.7,3.2,-4.5,-4.8,-9.3,-11,-6.6,-5.6,-1,2.3,4.9,5.3,2.8,-2.3,-7.4,-7.8,-7,-8.9,-3.4,-1.2,3.9,6.2,9,10.9,7.8,0.5,-5.9,-6.3,392,241,193,127,88,98,176,43,97,244,314,105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,232,254,137,80,10,2,0,0,2,51,196,211,0,0,0,0,33,62,122,180,97,15,0,0,777,751,665,576,437,355,281,223,308,546,717,749,0,1,1,0,0,0,0,1,1,0,2,1,1,0,2,2,11,22,29,29,22,8,2,2,327,236,179,112,37,18,11,2,10,135,268,88,0,0,0,0,65,67,75,80,48,17,0,0,0,0,0,0,0,0,0,37,0,0,0,0,81,82,73,66,66,74,73,65,68,79,87,84,39.18,24.13,19.13,12.02,6.2,6.59,12.71,-2.96,4.96,23.49,31.4,10.47
2,2,50.9769367,-115.9592102,1648,-4,-4.9,1.1,4.9,11.6,15.2,18.9,21.4,18.3,7.7,-1.7,-3,-13.4,-15.4,-8.7,-6.2,-0.2,3.1,5.2,5.2,1.8,-2.6,-9.5,-10.3,-8.7,-10.2,-3.8,-0.6,5.7,9.1,12.1,13.3,10.1,2.6,-5.6,-6.6,141,70,57,63,137,114,102,47,55,73,107,53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272,287,148,69,4,1,0,0,1,25,188,221,0,0,0,4,58,127,219,259,159,28,0,0,829,785,678,559,381,267,185,147,239,480,707,761,0,0,0,0,0,0,2,5,3,0,1,0,0,0,1,2,13,24,30,29,20,8,1,1,128,69,54,53,31,5,2,1,3,19,89,46,0,0,0,0,77,94,110,105,68,26,0,0,0,0,0,0,0,0,7,58,13,0,0,0,60,56,61,59,61,61,58,52,50,64,67,64,14.08,6.98,5.51,5.27,9.82,5.03,1.45,-6.15,-3.61,5.3,10.69,5.28
3,3,51.0926042,-118.0422245,1761,-4.1,-6.4,0.2,3.2,9.2,11.2,13.3,16.9,12.9,3.3,-4.1,-4.5,-7.9,-9.6,-5.6,-4.9,-0.8,2.8,5.7,6,3.8,-1.7,-6.8,-7,-6,-8,-2.7,-0.8,4.2,7,9.5,11.5,8.3,0.8,-5.4,-5.8,351,219,193,141,83,86,189,33,91,246,276,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,205,235,120,72,9,2,0,0,1,45,185,197,0,0,0,0,36,77,138,200,111,17,0,0,744,725,644,565,428,332,264,204,290,535,703,734,0,1,1,0,0,0,0,2,2,0,2,1,2,1,3,3,11,23,30,30,24,10,2,2,270,211,172,121,32,11,10,1,8,123,228,78,0,0,0,0,66,72,75,81,47,16,0,0,0,0,0,0,0,0,0,48,0,0,0,0,84,86,76,69,66,72,75,65,70,81,88,86,35.12,21.91,19.02,13.36,5.61,4.88,13.96,-3.97,4.3,23.72,27.61,9.67
4,4,48.7919313,-125.156359,8,7.7,7,9.1,9.7,12.4,15.2,16.3,18.3,17.9,13.3,8.9,7.5,2.7,1.3,3.4,2.9,6.4,9.9,11.3,11.7,10.7,6.8,2.6,2.1,5.2,4.1,6.2,6.3,9.4,12.6,13.8,15,14.3,10.1,5.7,4.8,369,335,486,219,158,53,73,46,230,244,387,272,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19,22,12,7,1,0,0,0,0,1,10,19,47,24,56,62,144,227,273,307,280,167,53,41,400,384,367,352,267,159,133,102,125,247,368,407,0,0,0,0,0,4,4,11,14,0,0,0,22,17,25,23,29,30,31,31,30,29,21,21,13,20,13,16,6,0,1,0,3,1,20,9,13,18,33,49,65,71,71,73,54,31,16,10,0,0,0,0,0,18,0,27,0,0,0,0,83,80,81,77,80,83,84,79,77,79,78,84,35.18,31.94,46.43,19.48,12.26,1.14,2.98,-0.68,17.58,20.41,36.53,25.55
5,5,51.4666667,-116.5833333,1979,-5.5,-7,-0.9,3,9.1,11.9,14.9,17.4,14.6,5.2,-3.9,-4.7,-13.3,-15.9,-9.9,-7.3,-1.3,1.8,3.9,4.3,1,-3.7,-10.1,-10.9,-9.4,-11.4,-5.4,-2.2,3.9,6.8,9.4,10.9,7.8,0.7,-7,-7.8,191,114,85,65,96,91,140,51,64,107,159,64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,293,322,191,102,10,2,0,0,2,47,217,252,0,0,0,0,33,74,135,180,99,17,0,0,848,819,728,605,437,335,267,223,306,538,750,796,0,0,1,0,0,0,0,1,1,0,2,1,0,0,1,1,10,20,28,28,17,5,1,1,177,113,83,61,40,12,7,2,6,55,143,59,0,0,0,0,66,78,89,86,56,22,0,0,0,0,0,0,0,0,0,36,0,0,0,0,66,61,63,60,65,67,65,59,57,67,73,71,19.07,11.4,8.46,5.96,6.94,4.93,7.66,-3.15,0.42,9.41,15.88,6.41
