ID1,ID2,Latitude,Longitude,Elevation,Tmax01,Tmax02,Tmax03,Tmax04,Tmax05,Tmax06,Tmax07,Tmax08,Tmax09,Tmax10,Tmax11,Tmax12,Tmin01,Tmin02,Tmin03,Tmin04,Tmin05,Tmin06,Tmin07,Tmin08,Tmin09,Tmin10,Tmin11,Tmin12,Tave01,Tave02,Tave03,Tave04,Tave05,Tave06,Tave07,Tave08,Tave09,Tave10,Tave11,Tave12,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12,Rad01,Rad02,Rad03,Rad04,Rad05,Rad06,Rad07,Rad08,Rad09,Rad10,Rad11,Rad12,DD_0_01,DD_0_02,DD_0_03,DD_0_04,DD_0_05,DD_0_06,DD_0_07,DD_0_08,DD_0_09,DD_0_10,DD_0_11,DD_0_12,DD5_01,DD5_02,DD5_03,DD5_04,DD5_05,DD5_06,DD5_07,DD5_08,DD5_09,DD5_10,DD5_11,DD5_12,DD_18_01,DD_18_02,DD_18_03,DD_18_04,DD_18_05,DD_18_06,DD_18_07,DD_18_08,DD_18_09,DD_18_10,DD_18_11,DD_18_12,DD18_01,DD18_02,DD18_03,DD18_04,DD18_05,DD18_06,DD18_07,DD18_08,DD18_09,DD18_10,DD18_11,DD18_12,NFFD01,NFFD02,NFFD03,NFFD04,NFFD05,NFFD06,NFFD07,NFFD08,NFFD09,NFFD10,NFFD11,NFFD12,PAS01,PAS02,PAS03,PAS04,PAS05,PAS06,PAS07,PAS08,PAS09,PAS10,PAS11,PAS12,Eref01,Eref02,Eref03,Eref04,Eref05,Eref06,Eref07,Eref08,Eref09,Eref10,Eref11,Eref12,CMD01,CMD02,CMD03,CMD04,CMD05,CMD06,CMD07,CMD08,CMD09,CMD10,CMD11,CMD12,RH01,RH02,RH03,RH04,RH05,RH06,RH07,RH08,RH09,RH10,RH11,RH12,CMI01,CMI02,CMI03,CMI04,CMI05,CMI06,CMI07,CMI08,CMI09,CMI10,CMI11,CMI12
1,1,51.335289,-117.5297595,1915,-3.9,-6.9,0.5,4.1,7.8,15.4,18.6,14.6,9.8,2.7,-2.2,-8.8,-7.7,-11.5,-6,-4.2,-0.8,4.1,7.8,5.6,3.1,-2.3,-4.8,-10.6,-5.8,-9.2,-2.8,-0.1,3.5,9.8,13.2,10.1,6.4,0.2,-3.5,-9.7,34,51,40,31,73,50,24,54,117,65,133,80,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,200,259,121,58,12,0,0,0,3,55,138,298,0,0,0,5,29,145,256,156,69,14,0,0,738,757,645,542,450,248,146,247,347,554,644,855,0,0,0,0,0,1,3,0,0,0,2,0,2,0,3,4,11,26,31,29,23,8,4,1,26,50,36,25,34,1,0,3,18,38,91,77,0,0,0,0,59,92,101,70,37,16,0,0,0,0,0,0,0,42,77,16,0,0,0,0,83,80,73,69,70,64,66,71,77,81,89,86,3.45,5.06,3.71,2.14,5.07,-1.71,-5.72,-0.6,8.68,5.65,13.16,8.04
2,2,50.9769367,-115.9592102,1648,-2.6,-4.4,3.8,7.8,12.3,21.6,24.2,19.1,15.7,6.9,1,-8.7,-10.8,-14.2,-6.2,-4,-0.3,5.8,9,5.9,2.4,-3.3,-5.9,-16.6,-6.7,-9.3,-1.2,1.9,6,13.7,16.6,12.5,9.1,1.8,-2.5,-12.7,31,43,49,31,84,59,60,87,53,44,131,102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,224,261,87,32,3,0,0,0,1,33,113,394,0,0,6,22,63,261,362,232,130,23,5,0,767,761,597,484,371,135,61,174,269,505,614,947,0,0,0,0,0,7,19,3,2,0,0,0,1,0,2,4,13,28,31,30,21,6,3,0,25,43,37,16,16,0,0,2,4,16,77,101,0,0,0,51,81,125,133,92,58,25,0,0,0,0,0,20,0,67,73,5,6,0,0,0,66,58,62,58,59,53,55,59,58,64,72,72,3.08,4.34,4.13,1.16,4.13,-5.02,-6.37,-0.06,-1.47,2.7,12.68,10.21
3,3,51.0926042,-118.0422245,1761,-3.4,-6.4,0.9,4.6,8.7,16.6,19.5,15.3,10.1,2.8,-1.9,-8.3,-6.4,-9.5,-5.5,-3.5,-0.1,4.8,8.4,6.2,3.8,-1.5,-4.2,-9.4,-4.9,-7.9,-2.3,0.5,4.3,10.7,13.9,10.8,6.9,0.7,-3.1,-8.9,55,71,32,24,66,43,19,48,116,92,165,87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,177,232,111,49,8,0,0,0,3,48,128,280,0,0,0,8,37,172,278,176,79,16,0,0,712,722,631,524,426,220,128,226,333,540,632,830,0,0,0,0,0,2,5,1,0,0,2,0,3,1,3,5,14,27,31,30,24,10,5,1,38,68,27,17,25,1,0,2,15,48,107,82,0,0,0,39,62,98,105,72,37,15,0,0,0,0,0,15,0,55,85,24,0,0,0,0,87,86,74,70,70,62,66,71,79,84,90,88,5.54,7.05,2.77,1.29,4.09,-3.08,-6.55,-1.33,8.44,8.4,16.34,8.66
4,4,48.7919313,-125.156359,8,8.6,7.3,10.2,13.4,14.4,18.7,19.3,19.1,16.8,12.7,10,5.4,3.6,1.4,2.6,4.3,7.4,11,12.2,12,10.8,6.9,5.3,0.5,6.1,4.3,6.4,8.8,10.9,14.8,15.7,15.5,13.8,9.8,7.7,3,286,67,233,78,81,71,13,35,311,426,717,279,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15,21,11,3,0,0,0,0,0,1,5,31,64,29,60,118,189,294,334,328,265,161,92,21,374,379,362,276,221,109,82,90,138,254,311,464,0,0,0,0,0,12,12,14,12,0,0,0,25,17,23,26,30,30,31,31,30,29,27,16,7,4,6,1,1,0,0,0,4,2,17,21,13,19,39,63,74,92,90,78,49,29,15,11,0,0,0,0,0,22,77,42,0,0,0,0,83,80,74,70,77,76,78,77,81,81,84,83,26.56,5.1,20.68,3.65,3.78,1.24,-4.46,-2.27,26.35,39.02,69.26,26.71
5,5,51.4666667,-116.5833333,1979,-3.8,-6.9,1.2,4.4,8.7,17.6,19.8,15.4,11.8,4.8,-1.2,-10.1,-10.9,-15.7,-7.9,-5.8,-1.8,4,7.3,4.8,1.6,-4.4,-7.1,-16.2,-7.3,-11.3,-3.4,-0.7,3.5,10.8,13.6,10.1,6.7,0.2,-4.1,-13.2,46,40,45,31,66,59,44,67,76,37,115,91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,239,319,137,70,12,0,0,0,3,55,154,409,0,0,0,6,28,175,267,156,74,14,0,0,785,817,665,561,450,217,137,246,340,553,663,962,0,0,0,0,0,2,4,0,0,0,0,0,1,0,1,2,8,26,31,29,19,4,2,0,39,40,42,26,31,1,0,3,11,22,85,90,0,0,0,0,65,105,110,76,46,21,0,0,0,0,0,0,0,46,65,9,0,0,0,0,70,62,64,62,64,58,61,66,66,66,75,75,4.63,3.99,4.24,2.18,4.12,-2.5,-4.85,-0.02,3.44,2.52,11.43,9.1
